Season,Name,Basin,BasinName,OceanCode,Ocean,StormType,MaxWindMPH,MaxWindKM,MinPressure,StartDate,EndDate,StormLength,Lat,Lon
1995,INGRID,SI,South Indian,I,Indian,Extratropical,92,148,945,22FEB1995,03MAR1995,9,-22.5,58.8
1995,VIOLET,SP,South Pacific,P,Pacific,Not Reported,98,158,960,02MAR1995,08MAR1995,6,-22.2,158.1
1995,WARREN,SP,South Pacific,P,Pacific,Not Reported,92,148,960,04MAR1995,06MAR1995,2,-16.8,138.8
1995,JOSTA,SI,South Indian,I,Indian,Tropical,67,108,972,05MAR1995,12MAR1995,7,-13.9,43.1
1995,KYLIE,SI,South Indian,I,Indian,Extratropical,52,84,984,06MAR1995,15MAR1995,9,-14.7,57.7
1995,LIDY,SI,South Indian,I,Indian,Tropical,35,56,996,14MAR1995,20MAR1995,6,-18.6,65.2
1995,MARLENE,SI,South Indian,I,Indian,Tropical,115,185,920,29MAR1995,11APR1995,13,-16.4,69.4
1995,CHLOE,SI,South Indian,I,Indian,Not Reported,138,222,920,03APR1995,08APR1995,5,-14.1,123.2
1995,AGNES,SP,South Pacific,P,Pacific,Not Reported,115,185,945,16APR1995,22APR1995,6,-13,147.7
1995,CHUCK,WP,West Pacific,P,Pacific,Tropical,40,64,998,27APR1995,04MAY1995,7,7.4,165.5
1995,DEANNA,WP,West Pacific,P,Pacific,Extratropical,46,74,990,01JUN1995,12JUN1995,11,15,119
1995,ALLISON,NA,North Atlantic,A,Atlantic,Extratropical,75,121,982,03JUN1995,11JUN1995,8,24.7,-86.2
1995,ADOLPH,EP,East Pacific,P,Pacific,Tropical,132,212,948,15JUN1995,21JUN1995,6,17.1,-107.8
1995,BARRY,NA,North Atlantic,A,Atlantic,Tropical,69,111,989,05JUL1995,10JUL1995,5,33.2,-70.2
1995,BARBARA,EP,East Pacific,P,Pacific,Tropical,138,222,940,07JUL1995,18JUL1995,11,14.2,-124.5
1995,CHANTAL,NA,North Atlantic,A,Atlantic,Extratropical,69,111,991,12JUL1995,22JUL1995,10,27.2,-69.4
1995,FAYE,WP,West Pacific,P,Pacific,Tropical,86,138,950,16JUL1995,25JUL1995,9,30.6,127.6
1995,COSME,EP,East Pacific,P,Pacific,Tropical,75,121,985,17JUL1995,22JUL1995,5,20.8,-115.4
1995,DALILA,EP,East Pacific,P,Pacific,Tropical,63,101,994,24JUL1995,02AUG1995,9,16.2,-115.9
1995,DEAN,NA,North Atlantic,A,Atlantic,Tropical,46,74,999,28JUL1995,02AUG1995,5,29,-95
1995,GARY,WP,West Pacific,P,Pacific,Tropical,63,101,980,28JUL1995,02AUG1995,5,21.1,116.8
1995,ERIN,NA,North Atlantic,A,Atlantic,Tropical,98,158,973,31JUL1995,06AUG1995,6,30,-86.8
1995,ERICK,EP,East Pacific,P,Pacific,Tropical,63,101,994,01AUG1995,08AUG1995,7,17.2,-119.2
1995,FLOSSIE,EP,East Pacific,P,Pacific,Tropical,81,130,978,07AUG1995,14AUG1995,7,20,-109.3
1995,HELEN,WP,West Pacific,P,Pacific,Tropical,58,93,985,07AUG1995,13AUG1995,6,19.9,115.3
1995,FELIX,NA,North Atlantic,A,Atlantic,Extratropical,138,222,929,08AUG1995,25AUG1995,17,24.3,-61
1995,GABRIELLE,NA,North Atlantic,A,Atlantic,Tropical,69,111,988,09AUG1995,12AUG1995,3,23.6,-97.5
1995,IRVING,WP,West Pacific,P,Pacific,Tropical,52,84,990,17AUG1995,20AUG1995,3,18.5,112.1
1995,GIL,EP,East Pacific,P,Pacific,Tropical,63,101,993,20AUG1995,27AUG1995,7,19.7,-114.7
1995,JANIS,WP,West Pacific,P,Pacific,Extratropical,52,84,990,20AUG1995,28AUG1995,8,27.1,122.8
1995,HUMBERTO,NA,North Atlantic,A,Atlantic,Tropical,109,175,968,22AUG1995,01SEP1995,10,15.7,-43.2
1995,IRIS,NA,North Atlantic,A,Atlantic,Extratropical,109,175,957,22AUG1995,07SEP1995,16,25.5,-58.8
1995,JERRY,NA,North Atlantic,A,Atlantic,Tropical,40,64,1002,22AUG1995,28AUG1995,6,26.4,-79.7
1995,KENT,WP,West Pacific,P,Pacific,Tropical,98,158,945,24AUG1995,01SEP1995,8,19.5,123.4
1995,LOIS,WP,West Pacific,P,Pacific,Tropical,58,93,980,24AUG1995,30AUG1995,6,17.4,111.9
1995,KAREN,NA,North Atlantic,A,Atlantic,Tropical,52,84,1000,26AUG1995,03SEP1995,8,17.4,-43.6
1995,LUIS,NA,North Atlantic,A,Atlantic,Extratropical,138,222,935,27AUG1995,12SEP1995,16,17.4,-51.8
1995,MARK,WP,West Pacific,P,Pacific,Extratropical,75,121,985,29AUG1995,02SEP1995,4,33.3,158.8
1995,HENRIETTE,EP,East Pacific,P,Pacific,Tropical,98,158,970,01SEP1995,08SEP1995,7,22.6,-109.7
1995,NINA,WP,West Pacific,P,Pacific,Tropical,46,74,992,02SEP1995,07SEP1995,5,19.7,111.6
1995,MARILYN,NA,North Atlantic,A,Atlantic,Extratropical,115,185,949,12SEP1995,01OCT1995,19,19.7,-66.4
1995,ISMAEL,EP,East Pacific,P,Pacific,Tropical,81,130,983,12SEP1995,15SEP1995,3,20.8,-108.5
1995,OSCAR,WP,West Pacific,P,Pacific,Extratropical,115,185,925,12SEP1995,19SEP1995,7,27.1,136.5
1995,POLLY,WP,West Pacific,P,Pacific,Extratropical,86,138,960,14SEP1995,23SEP1995,9,25.6,138.8
1995,RYAN,WP,West Pacific,P,Pacific,Extratropical,98,158,940,15SEP1995,25SEP1995,10,19.1,116.2
1995,JULIETTE,EP,East Pacific,P,Pacific,Tropical,150,241,930,16SEP1995,26SEP1995,10,17.8,-113.5
1995,NOEL,NA,North Atlantic,A,Atlantic,Extratropical,75,121,987,26SEP1995,07OCT1995,11,15.2,-42.6
1995,OPAL,NA,North Atlantic,A,Atlantic,Extratropical,150,241,916,27SEP1995,06OCT1995,9,26.6,-88.8
1995,SIBYL,WP,West Pacific,P,Pacific,Tropical,58,93,985,27SEP1995,04OCT1995,7,12.9,123
1995,PABLO,NA,North Atlantic,A,Atlantic,Tropical,58,93,994,04OCT1995,08OCT1995,4,11.5,-41.9
1995,ROXANNE,NA,North Atlantic,A,Atlantic,Tropical,115,185,956,07OCT1995,21OCT1995,14,20,-86.7
1995,TED,WP,West Pacific,P,Pacific,Tropical,58,93,990,07OCT1995,14OCT1995,7,18.5,108.2
1995,VAL,WP,West Pacific,P,Pacific,Tropical,46,74,996,08OCT1995,14OCT1995,6,26.2,137.8
1995,WARD,WP,West Pacific,P,Pacific,Extratropical,98,158,940,16OCT1995,24OCT1995,8,19.7,135.5
1995,SEBASTIEN,NA,North Atlantic,A,Atlantic,Tropical,63,101,1001,20OCT1995,25OCT1995,5,21.5,-58.5
1995,YVETTE,WP,West Pacific,P,Pacific,Tropical,58,93,985,22OCT1995,27OCT1995,5,13.3,109.9
1995,ANGELA,WP,West Pacific,P,Pacific,Tropical,132,212,910,25OCT1995,07NOV1995,13,14.4,126.9
1995,ZACK,WP,West Pacific,P,Pacific,Tropical,104,167,950,25OCT1995,02NOV1995,8,14.8,112.5
1995,TANYA,NA,North Atlantic,A,Atlantic,Extratropical,86,138,970,27OCT1995,03NOV1995,7,33.8,-51.8
1995,BRIAN,WP,West Pacific,P,Pacific,Extratropical,46,74,998,31OCT1995,05NOV1995,5,27,153
1995,DAN,WP,West Pacific,P,Pacific,Extratropical,63,101,985,24DEC1995,03JAN1996,10,10.5,127.8
1994,ALEXINA,SI,South Indian,I,Indian,Tropical,53,85,982,09NOV1993,14NOV1993,5,-13.4,79.8
1994,BETTINA,SI,South Indian,I,Indian,Tropical,69,111,970,25NOV1993,02DEC1993,7,-15.3,77.4
1994,CECILIA,SI,South Indian,I,Indian,Tropical,63,101,972,12DEC1993,21DEC1993,9,-15.9,62.6
1994,NAOMI,SI,South Indian,I,Indian,Not Reported,92,148,960,15DEC1993,18DEC1993,3,-18.4,121.5
1994,OSCAR,SI,South Indian,I,Indian,Not Reported,40,64,995,28DEC1993,09JAN1994,12,-16.7,120.3
1994,REWA,SP,South Pacific,P,Pacific,Not Reported,127,204,920,28DEC1993,23JAN1994,26,-16,153.6
1994,DAISY,SI,South Indian,I,Indian,Not Reported,98,158,935,07JAN1994,17JAN1994,10,-18.9,49.3
1994,PEARL/FARAH,SI,South Indian,I,Indian,Tropical,98,158,950,11JAN1994,21JAN1994,10,-16.4,94
1994,EDMEA,SI,South Indian,I,Indian,Extratropical,60,97,976,13JAN1994,19JAN1994,6,-21.7,64.8
1994,SARAH,SP,South Pacific,P,Pacific,Not Reported,69,111,975,20JAN1994,04FEB1994,15,-25.4,177.1
1994,QUENTON,SI,South Indian,I,Indian,Not Reported,92,148,955,23JAN1994,28JAN1994,5,-15.1,105.9
1994,GERALDA,SI,South Indian,I,Indian,Extratropical,127,204,905,26JAN1994,09FEB1994,14,-14.9,55.5
1994,SADIE,SP,South Pacific,P,Pacific,Not Reported,52,84,990,29JAN1994,31JAN1994,2,-15.4,140.8
1994,HOLLANDA,SI,South Indian,I,Indian,Extratropical,98,158,940,06FEB1994,15FEB1994,9,-20,57.6
1994,IVY,SI,South Indian,I,Indian,Extratropical,86,138,950,08FEB1994,21FEB1994,13,-22.8,62.7
1994,JULITA,SI,South Indian,I,Indian,Not Reported,35,56,995,15FEB1994,18FEB1994,3,-17.5,42.8
1994,THEODORE,SP,South Pacific,P,Pacific,Not Reported,132,212,910,22FEB1994,03MAR1994,9,-13.5,156.5
1994,KELVINA,SI,South Indian,I,Indian,Extratropical,52,84,985,05MAR1994,12MAR1994,7,-20.2,52.1
1994,LITANNE,SI,South Indian,I,Indian,Extratropical,121,195,910,07MAR1994,19MAR1994,12,-18.4,53.2
1994,MARIOLA,SI,South Indian,I,Indian,Tropical,71,114,966,11MAR1994,19MAR1994,8,-15.1,84.3
1994,SHARON,SI,South Indian,I,Indian,Not Reported,121,195,930,12MAR1994,22MAR1994,10,-15.9,112.7
1994,NADIA,SI,South Indian,I,Indian,Tropical,109,175,925,16MAR1994,01APR1994,16,-12.8,55.4
1994,TOMAS,SP,South Pacific,P,Pacific,Not Reported,52,84,987,20MAR1994,27MAR1994,7,-25.4,-170.5
1994,TIM,SI,South Indian,I,Indian,Not Reported,40,64,995,28MAR1994,03APR1994,6,-11.6,112
1994,USHA,SP,South Pacific,P,Pacific,Not Reported,35,56,990,29MAR1994,04APR1994,6,-25.5,167.4
1994,ODILLE,SI,South Indian,I,Indian,Extratropical,109,175,925,30MAR1994,17APR1994,18,-17.4,60.5
1994,OWEN,WP,West Pacific,P,Pacific,Tropical,69,111,980,31MAR1994,09APR1994,9,10.2,125.9
1994,VIVIENNE,SI,South Indian,I,Indian,Not Reported,98,158,955,06APR1994,12APR1994,6,-12.5,121
1994,WILLY,SI,South Indian,I,Indian,Not Reported,58,93,985,27APR1994,01MAY1994,4,-9.5,95.4
1994,PAGE,WP,West Pacific,P,Pacific,Extratropical,81,130,965,11MAY1994,19MAY1994,8,21.3,137.8
1994,RUSS(-)1,WP,West Pacific,P,Pacific,Extratropical,58,93,985,03JUN1994,12JUN1994,9,19.6,115.3
1994,ALETTA,EP,East Pacific,P,Pacific,Tropical,52,84,999,18JUN1994,23JUN1994,5,13.8,-124.2
1994,SHARON,WP,West Pacific,P,Pacific,Tropical,46,74,996,21JUN1994,25JUN1994,4,19.2,112.7
1994,BUD,EP,East Pacific,P,Pacific,Tropical,46,74,1003,27JUN1994,29JUN1994,2,16,-114.5
1994,CARLOTTA,EP,East Pacific,P,Pacific,Tropical,104,167,967,28JUN1994,05JUL1994,7,16.6,-112.9
1994,ALBERTO,NA,North Atlantic,A,Atlantic,Tropical,63,101,993,30JUN1994,07JUL1994,7,29.9,-86.7
1994,TIM,WP,West Pacific,P,Pacific,Tropical,109,175,930,07JUL1994,12JUL1994,5,20.9,123.5
1994,DANIEL,EP,East Pacific,P,Pacific,Tropical,63,101,993,08JUL1994,14JUL1994,6,11.5,-127.8
1994,VANESSA,WP,West Pacific,P,Pacific,Tropical,46,74,990,09JUL1994,11JUL1994,2,15.8,117.9
1994,WALT,WP,West Pacific,P,Pacific,Tropical,115,185,915,14JUL1994,28JUL1994,14,23.2,134.5
1994,EMILIA,EP,East Pacific,P,Pacific,Tropical,161,259,926,16JUL1994,25JUL1994,9,11.7,-149.6
1994,YUNYA,WP,West Pacific,P,Pacific,Tropical,52,84,990,17JUL1994,21JUL1994,4,17.1,119.5
1994,ZEKE,WP,West Pacific,P,Pacific,Extratropical,58,93,985,17JUL1994,25JUL1994,8,29.5,154.8
1994,FABIO,EP,East Pacific,P,Pacific,Tropical,46,74,1002,19JUL1994,24JUL1994,5,14.1,-127.9
1994,GILMA,EP,East Pacific,P,Pacific,Tropical,161,259,920,21JUL1994,31JUL1994,10,12.1,-143.3
1994,AMY,WP,West Pacific,P,Pacific,Tropical,52,84,985,25JUL1994,31JUL1994,6,18.9,108.2
1994,BRENDAN,WP,West Pacific,P,Pacific,Tropical,52,84,992,25JUL1994,03AUG1994,9,31.8,125.7
1994,LI,EP,East Pacific,P,Pacific,Tropical,75,121,994,31JUL1994,17AUG1994,17,12.6,-178.9
1994,CAITLIN,WP,West Pacific,P,Pacific,Tropical,52,84,990,01AUG1994,06AUG1994,5,21,123.5
1994,DOUS,WP,West Pacific,P,Pacific,Tropical,115,185,925,01AUG1994,13AUG1994,12,17.5,127.3
1994,ELLIE,WP,West Pacific,P,Pacific,Extratropical,81,130,965,06AUG1994,19AUG1994,13,28.8,133
1994,HECTOR,EP,East Pacific,P,Pacific,Tropical,63,101,993,07AUG1994,09AUG1994,2,21.9,-111.7
1994,ILEANA,EP,East Pacific,P,Pacific,Tropical,75,121,986,10AUG1994,14AUG1994,4,21,-111.2
1994,JOHN,EP,East Pacific,P,Pacific,Extratropical,173,278,929,11AUG1994,10SEP1994,30,14.2,-155.1
1994,BERYL,NA,North Atlantic,A,Atlantic,Tropical,58,93,999,14AUG1994,19AUG1994,5,30,-85.6
1994,FRED,WP,West Pacific,P,Pacific,Extratropical,115,185,925,14AUG1994,26AUG1994,12,22.2,126
1994,CHRIS,NA,North Atlantic,A,Atlantic,Tropical,81,130,979,16AUG1994,23AUG1994,7,17,-50.6
1994,GLADYS,WP,West Pacific,P,Pacific,Tropical,92,148,955,20AUG1994,04SEP1994,15,23,125
1994,HARRY,WP,West Pacific,P,Pacific,Tropical,52,84,990,24AUG1994,29AUG1994,5,20.2,111.5
1994,IVY,WP,West Pacific,P,Pacific,Extratropical,86,138,960,27AUG1994,05SEP1994,9,29.6,158.9
1994,KRISTY,EP,East Pacific,P,Pacific,Tropical,104,167,992,28AUG1994,05SEP1994,8,16.5,-144.1
1994,JOEL,WP,West Pacific,P,Pacific,Tropical,52,84,990,03SEP1994,08SEP1994,5,18.4,109.4
1994,LANE,EP,East Pacific,P,Pacific,Tropical,132,212,948,03SEP1994,10SEP1994,7,18.4,-123.9
1994,KINNA,WP,West Pacific,P,Pacific,Extratropical,86,138,960,05SEP1994,13SEP1994,8,30,139.5
1994,MELE,EP,East Pacific,P,Pacific,Tropical,40,64,,06SEP1994,09SEP1994,3,11.6,-165
1994,LUKE,WP,West Pacific,P,Pacific,Tropical,52,84,990,07SEP1994,14SEP1994,7,19.4,112.3
1994,DEBBY,NA,North Atlantic,A,Atlantic,Tropical,69,111,1006,09SEP1994,11SEP1994,2,14.1,-61.6
1994,MELISSA,WP,West Pacific,P,Pacific,Extratropical,127,204,910,11SEP1994,21SEP1994,10,22.8,158.4
1994,MIRIAM,EP,East Pacific,P,Pacific,Tropical,46,74,1002,15SEP1994,21SEP1994,6,16.3,-126.1
1994,NAT,WP,West Pacific,P,Pacific,Tropical,46,74,992,15SEP1994,22SEP1994,7,23.4,154.3
1994,ORCHID,WP,West Pacific,P,Pacific,Extratropical,115,185,925,17SEP1994,02OCT1994,15,19.4,136.7
1994,NORMAN,EP,East Pacific,P,Pacific,Tropical,40,64,1004,19SEP1994,22SEP1994,3,18.1,-114.7
1994,ERNESTO,NA,North Atlantic,A,Atlantic,Tropical,58,93,997,21SEP1994,26SEP1994,5,13.1,-30.4
1994,PAT,WP,West Pacific,P,Pacific,Tropical,81,130,965,21SEP1994,26SEP1994,5,23.3,162.3
1994,RUTH,WP,West Pacific,P,Pacific,Extratropical,81,130,965,21SEP1994,30SEP1994,9,23.3,162.3
1994,OLIVIA,EP,East Pacific,P,Pacific,Tropical,150,241,923,22SEP1994,29SEP1994,7,17.8,-119.8
1994,PAUL,EP,East Pacific,P,Pacific,Tropical,46,74,1003,24SEP1994,30SEP1994,6,15.6,-128.3
1994,SETH,WP,West Pacific,P,Pacific,Extratropical,127,204,910,02OCT1994,16OCT1994,14,19.1,125.6
1994,ROSA,EP,East Pacific,P,Pacific,Tropical,104,167,974,08OCT1994,15OCT1994,7,19.8,-107.5
1994,VERNE,WP,West Pacific,P,Pacific,Extratropical,92,148,950,15OCT1994,04NOV1994,20,18.2,131.3
1994,TERESA,WP,West Pacific,P,Pacific,Tropical,92,148,955,16OCT1994,26OCT1994,10,15.6,125.4
1994,WILDA,WP,West Pacific,P,Pacific,Extratropical,104,167,935,20OCT1994,01NOV1994,12,16.2,148.9
1994,NONA,EP,East Pacific,P,Pacific,Tropical,40,64,,21OCT1994,26OCT1994,5,12,-168.4
1994,YURI,WP,West Pacific,P,Pacific,Tropical,46,74,996,22OCT1994,27OCT1994,5,24.6,163.2
1994,ZELDA,WP,West Pacific,P,Pacific,Extratropical,121,195,910,26OCT1994,09NOV1994,14,18.6,138.9
1994,FLORENCE,NA,North Atlantic,A,Atlantic,Tropical,109,175,972,02NOV1994,08NOV1994,6,37,-49.9
1994,GORDON,NA,North Atlantic,A,Atlantic,Tropical,86,138,980,08NOV1994,21NOV1994,13,33.1,-74.2
1994,AXEL,WP,West Pacific,P,Pacific,Tropical,98,158,950,15DEC1994,27DEC1994,12,11.2,127.5
1994,BOBBIE,WP,West Pacific,P,Pacific,Extratropical,58,93,972,18DEC1994,29DEC1994,11,16.3,145.7
1993,AVIONA,SI,South Indian,I,Indian,Tropical,46,74,988,27SEP1992,05OCT1992,8,-11.5,86.2
1993,BABIE,SI,South Indian,I,Indian,Tropical,43,69,991,18OCT1992,21OCT1992,3,-11.1,81.2
1993,HSK0493,SI,South Indian,I,Indian,Tropical,32,51,997,04DEC1992,10DEC1992,6,-8.5,48.5
1993,JONI,SP,South Pacific,P,Pacific,Not Reported,58,93,985,05DEC1992,14DEC1992,9,-27,-174.5
1993,KEN,SI,South Indian,I,Indian,Not Reported,46,74,990,18DEC1992,21DEC1992,3,-12.3,97.5
1993,NINA,SP,South Pacific,P,Pacific,Not Reported,92,148,960,22DEC1992,05JAN1993,14,-13.9,141.3
1993,C39293,SI,South Indian,I,Indian,Subtropical,43,69,998,26DEC1992,30DEC1992,4,-23.8,41.2
1993,KINA,SP,South Pacific,P,Pacific,Not Reported,35,56,997,06JAN1993,06JAN1993,0,-25,-160
1993,COLINA,SI,South Indian,I,Indian,Extratropical,83,134,970,13JAN1993,21JAN1993,8,-18.3,55.9
1993,DESSILIA,SI,South Indian,I,Indian,Extratropical,58,93,975,16JAN1993,24JAN1993,8,-21.2,43.9
1993,EDWINA,SI,South Indian,I,Indian,Extratropical,107,172,925,19JAN1993,29JAN1993,10,-16.7,63.3
1993,LENA,SI,South Indian,I,Indian,Not Reported,63,101,972,24JAN1993,02FEB1993,9,-16.2,119.2
1993,LIN,SP,South Pacific,P,Pacific,Not Reported,40,64,995,04FEB1993,05FEB1993,1,-26,-166.8
1993,OLIVER,SP,South Pacific,P,Pacific,Not Reported,115,185,950,04FEB1993,12FEB1993,8,-17.1,152
1993,MICK,SP,South Pacific,P,Pacific,Not Reported,46,74,990,09FEB1993,11FEB1993,2,-25.3,178.7
1993,FINELLA,SI,South Indian,I,Indian,Extratropical,51,82,984,12FEB1993,15FEB1993,3,-26.3,54.8
1993,NISHA,SP,South Pacific,P,Pacific,Not Reported,63,101,980,15FEB1993,16FEB1993,1,-26,-150
1993,OLI,SP,South Pacific,P,Pacific,Not Reported,46,74,990,18FEB1993,20FEB1993,2,-25.5,-177.6
1993,GRACIA,SI,South Indian,I,Indian,Not Reported,43,69,990,20FEB1993,23FEB1993,3,-16.7,44.1
1993,H19293,SI,South Indian,I,Indian,Tropical,35,56,995,24FEB1993,26FEB1993,2,-26.6,57.7
1993,POLLY,SP,South Pacific,P,Pacific,Not Reported,98,158,945,24FEB1993,09MAR1993,13,-25.9,167.9
1993,HUTELLE,SI,South Indian,I,Indian,Not Reported,31,50,998,27FEB1993,02MAR1993,3,-19.6,49.1
1993,IONIA,SI,South Indian,I,Indian,Extratropical,39,63,993,02MAR1993,09MAR1993,7,-16.8,44
1993,IRMA,WP,West Pacific,P,Pacific,Tropical,58,93,985,09MAR1993,19MAR1993,10,15.1,149.7
1993,ROGER,SP,South Pacific,P,Pacific,Not Reported,69,111,980,12MAR1993,27MAR1993,15,-18.3,156
1993,PREMA,SP,South Pacific,P,Pacific,Not Reported,69,111,975,01APR1993,06APR1993,5,-25.4,177.4
1993,JOURDANNE,SI,South Indian,I,Indian,Tropical,104,167,930,02APR1993,10APR1993,8,-19.5,75.4
1993,MONTY,SI,South Indian,I,Indian,Not Reported,69,111,992,06APR1993,13APR1993,7,-16.7,105.6
1993,KONITA,SI,South Indian,I,Indian,Tropical,81,130,955,02MAY1993,07MAY1993,5,-10.6,68.4
1993,ADEL,SP,South Pacific,P,Pacific,Not Reported,75,121,970,13MAY1993,15MAY1993,2,-9.4,150.1
1993,ADRIAN,EP,East Pacific,P,Pacific,Tropical,86,138,979,11JUN1993,19JUN1993,8,13,-119.6
1993,KORYN,WP,West Pacific,P,Pacific,Tropical,121,195,905,15JUN1993,29JUN1993,14,13.6,129.8
1993,ARLENE,NA,North Atlantic,A,Atlantic,Tropical,40,64,1000,18JUN1993,21JUN1993,3,25.9,-95.9
1993,BEATRIZ,EP,East Pacific,P,Pacific,Tropical,63,101,995,18JUN1993,20JUN1993,2,15.9,-97.8
1993,CALVIN,EP,East Pacific,P,Pacific,Tropical,109,175,966,04JUL1993,09JUL1993,5,18.2,-104.1
1993,LEWIS,WP,West Pacific,P,Pacific,Tropical,69,111,975,07JUL1993,13JUL1993,6,18.3,110.7
1993,DORA,EP,East Pacific,P,Pacific,Tropical,132,212,945,14JUL1993,20JUL1993,6,13.8,-128
1993,EUGENE,EP,East Pacific,P,Pacific,Tropical,127,204,948,15JUL1993,25JUL1993,10,14.9,-122.3
1993,NATHAN,WP,West Pacific,P,Pacific,Extratropical,63,101,980,19JUL1993,27JUL1993,8,24.5,139.5
1993,OFELIA,WP,West Pacific,P,Pacific,Extratropical,52,84,990,24JUL1993,29JUL1993,5,25.5,133.5
1993,PERCY,WP,West Pacific,P,Pacific,Extratropical,69,111,975,27JUL1993,01AUG1993,5,27.6,128.7
1993,ROBYN,WP,West Pacific,P,Pacific,Extratropical,98,158,940,01AUG1993,14AUG1993,13,20,132.5
1993,BRET,NA,North Atlantic,A,Atlantic,Tropical,58,93,1002,04AUG1993,11AUG1993,7,10.1,-52.9
1993,STEVE,WP,West Pacific,P,Pacific,Tropical,63,101,980,05AUG1993,14AUG1993,9,16.4,138.6
1993,FERNANDA,EP,East Pacific,P,Pacific,Tropical,144,232,934,09AUG1993,19AUG1993,10,14.8,-123.9
1993,KEONI,EP,East Pacific,P,Pacific,Tropical,132,212,940,09AUG1993,03SEP1993,25,14.8,-170.8
1993,BRET,EP,East Pacific,P,Pacific,Tropical,23,37,1010,11AUG1993,11AUG1993,0,12.2,-86.8
1993,TASHA,WP,West Pacific,P,Pacific,Tropical,75,121,970,13AUG1993,22AUG1993,9,20.9,112.5
1993,CINDY,NA,North Atlantic,A,Atlantic,Tropical,46,74,1007,14AUG1993,17AUG1993,3,17.3,-69.3
1993,GREG,EP,East Pacific,P,Pacific,Tropical,132,212,948,15AUG1993,28AUG1993,13,18.2,-115.8
1993,HILARY,EP,East Pacific,P,Pacific,Tropical,121,195,957,17AUG1993,27AUG1993,10,18.6,-107.9
1993,IRWIN,EP,East Pacific,P,Pacific,Tropical,69,111,999,21AUG1993,22AUG1993,1,16.7,-102.9
1993,VERNON,WP,West Pacific,P,Pacific,Extratropical,81,130,965,21AUG1993,30AUG1993,9,28.6,143.8
1993,EMILY,NA,North Atlantic,A,Atlantic,Extratropical,115,185,960,22AUG1993,06SEP1993,15,34.5,-75.2
1993,WINONA,WP,West Pacific,P,Pacific,Tropical,46,74,990,22AUG1993,29AUG1993,7,12.8,117.5
1993,DENNIS,NA,North Atlantic,A,Atlantic,Tropical,52,84,1000,23AUG1993,28AUG1993,5,16.4,-35.8
1993,JOVA,EP,East Pacific,P,Pacific,Tropical,132,212,948,29AUG1993,05SEP1993,7,17.5,-105.9
1993,YANCY,WP,West Pacific,P,Pacific,Extratropical,109,175,925,29AUG1993,07SEP1993,9,26,126.3
1993,KENNETH,EP,East Pacific,P,Pacific,Tropical,150,241,932,05SEP1993,17SEP1993,12,17.2,-119.6
1993,ZOLA,WP,West Pacific,P,Pacific,Extratropical,58,93,985,05SEP1993,14SEP1993,9,29.6,132.4
1993,FLOYD,NA,North Atlantic,A,Atlantic,Extratropical,81,130,966,07SEP1993,13SEP1993,6,48,-7.5
1993,LIDIA,EP,East Pacific,P,Pacific,Tropical,150,241,930,08SEP1993,14SEP1993,6,16.7,-105.4
1993,ABE,WP,West Pacific,P,Pacific,Tropical,98,158,945,09SEP1993,15SEP1993,6,22.1,117.9
1993,BECKY,WP,West Pacific,P,Pacific,Tropical,63,101,980,13SEP1993,18SEP1993,5,20.9,114.9
1993,HARVEY,NA,North Atlantic,A,Atlantic,Tropical,75,121,990,18SEP1993,21SEP1993,3,35.6,-55.2
1993,DOT,WP,West Pacific,P,Pacific,Tropical,81,130,965,19SEP1993,27SEP1993,8,20.8,112.4
1993,CECIL,WP,West Pacific,P,Pacific,Extratropical,92,148,950,22SEP1993,29SEP1993,7,22.8,144.8
1993,ED,WP,West Pacific,P,Pacific,Extratropical,115,185,915,30SEP1993,09OCT1993,9,20.3,132.5
1993,MAX,EP,East Pacific,P,Pacific,Tropical,46,74,1000,30SEP1993,04OCT1993,4,11,-116.7
1993,FLO,WP,West Pacific,P,Pacific,Extratropical,75,121,970,01OCT1993,11OCT1993,10,16.7,122.8
1993,NORMA,EP,East Pacific,P,Pacific,Tropical,52,84,1000,02OCT1993,06OCT1993,4,17.5,-114.4
1993,GENE,WP,West Pacific,P,Pacific,Extratropical,40,64,998,07OCT1993,14OCT1993,7,16.8,134.5
1993,HATTIE,WP,West Pacific,P,Pacific,Extratropical,58,93,980,19OCT1993,26OCT1993,7,27.2,157.3
1993,IRA,WP,West Pacific,P,Pacific,Tropical,92,148,950,27OCT1993,05NOV1993,9,15.3,126.6
1993,JEANA,WP,West Pacific,P,Pacific,Tropical,52,84,992,05NOV1993,13NOV1993,8,20.1,135.8
1993,KYLE,WP,West Pacific,P,Pacific,Tropical,81,130,960,17NOV1993,24NOV1993,7,12.9,111.7
1993,LOLA,WP,West Pacific,P,Pacific,Tropical,92,148,955,01DEC1993,09DEC1993,8,14.4,123.9
1993,MANNY,WP,West Pacific,P,Pacific,Tropical,86,138,955,03DEC1993,16DEC1993,13,13.9,127.6
1993,NELL,WP,West Pacific,P,Pacific,Tropical,69,111,975,20DEC1993,01JAN1994,12,9.7,125.6
1992,HSK0292,SI,South Indian,I,Indian,Tropical,32,51,997,14OCT1991,22OCT1991,8,-11.3,55.3
1992,A39192,SI,South Indian,I,Indian,Tropical,32,51,997,16OCT1991,22OCT1991,6,-12.7,74.5
1992,TIA,SP,South Pacific,P,Pacific,Not Reported,86,138,960,15NOV1991,21NOV1991,6,-12.2,169.3
